userId,testValues
7389, 2.477226e+00 2.333333e+00 2.333333e+00 0 0
7391, 4.686270e+00 4.305009e+00 3.350854e+00 3.350854e+00 3.350854e+00
7392, 3.000000e+00 2.810441e+00 2.784610e+00 2.784610e+00 2.696938e+00
7393, 6.687421e+00 6.634893e+00 6.549515e+00 6.437768e+00 6.324244e+00
7396, 3.636364e-01 0 0 0 0
7404, 4.005346e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00
7405, 4.142136e+00 4.000000e+00 4.000000e+00 3.816524e+00 3.333333e+00
7412, 3.816524e+00 3.333333e+00 2.123336e+00 1.846154e+00 1.666667e+00
7420, 4.153846e+00 3.434872e+00 3.185004e+00 3.000000e+00 3.000000e+00
7421, 3.333333e+00 2.909091e+00 2.909091e+00 2.786652e+00 2.545455e+00
7422, 4.122359e+00 3.919608e+00 3.919608e+00 3.919608e+00 3.919608e+00
7426, 4.220645e+00 3.538894e+00 0 0 0
7433, 4.305009e+00 4.305009e+00 3.816524e+00 3.538894e+00 3.538894e+00
7435, 3.200000e+00 2.831115e+00 2.545455e+00 2.545455e+00 2.545455e+00
7439, 0 0 0 0 0
7444, 2.823697e+00 2.810441e+00 2.810441e+00 2.810441e+00 2.810441e+00
7445, 4.650167e+00 4.090909e+00 3.919608e+00 3.816524e+00 3.636364e+00
7450, 3.816524e+00 0 0 0 0
7452, 2.289914e+00 2.181818e+00 2.181818e+00 2.181818e+00 0
7454, 3.333333e+00 2.800000e+00 2.800000e+00 2.671567e+00 2.658571e+00
7455, 3.500000e+00 3.500000e+00 3.500000e+00 3.500000e+00 3.500000e+00
7461, 3.405424e+00 3.405424e+00 3.405424e+00 2.800000e+00 2.562178e+00
7472, 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 8.333333e-01
7475, 0 0 0 0 0
7479, 3.364707e+00 3.294229e+00 2.671567e+00 2.613072e+00 2.545455e+00
7480, 0 0 0 0 0
7490, 0 0 0 0 0
7501, 1.454545e+00 7.272727e-01 0 0 0
7512, 3.434872e+00 3.434872e+00 3.434872e+00 3.434872e+00 3.272727e+00
7513, 3.538894e+00 3.418163e+00 3.333333e+00 3.333333e+00 3.185004e+00
7514, 3.444007e+00 2.532387e+00 0 0 0
7517, 3.048584e+00 3.048584e+00 2.823697e+00 2.823697e+00 2.823697e+00
7522, 0 0 0 0 0
7523, 3.053219e+00 3.053219e+00 2.666667e+00 2.666667e+00 2.666667e+00
7525, 3.692308e+00 3.333333e+00 3.230769e+00 2.909091e+00 2.671567e+00
7531, 3.333333e+00 3.013506e+00 3 3 2.810441e+00
7534, 4.924483e+00 4.823679e+00 4.717819e+00 4.662939e+00 4.662939e+00
7544, 3.053219e+00 2.909091e+00 2.894530e+00 2.671567e+00 2.545455e+00
7545, 4.217643e+00 4.142136e+00 4.142136e+00 3.816524e+00 3.816524e+00
7546, 3.053219e+00 2.909091e+00 2.123336e+00 2.000000e+00 0
7547, 2.355295e+00 2.355295e+00 2.355295e+00 2.355295e+00 2.355295e+00
7552, 4.033852e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
7556, 3.500000e+00 3.500000e+00 3.500000e+00 3.248711e+00 3.248711e+00
7558, 3.538894e+00 3.538894e+00 3.364707e+00 3.364707e+00 2.182458e+00
7561, 0 0 0 0 0
7566, 4.615385e+00 4.615385e+00 3.919608e+00 3.664319e+00 3.636364e+00
7567, 2.800000e+00 2.671567e+00 2.671567e+00 2.333333e+00 2.333333e+00
7571, 4.872352e+00 4.545455e+00 4.249224e+00 4.014916e+00 3.857143e+00
7572, 0 0 0 0 0
7574, 5.344721e+00 4.944515e+00 4.045408e+00 4.045408e+00 4.045408e+00
7576, 2.625000e+00 0 0 0 0
7578, 6.150000e+00 6.150000e+00 5.966821e+00 5.777778e+00 5.777778e+00
7580, 5.000000e+00 5.000000e+00 4.326666e+00 4.000000e+00 3.919608e+00
7581, 6.521739e+00 6.517466e+00 6.478261e+00 4.545455e+00 4.545455e+00
7584, 5.506635e+00 5.132498e+00 5 4.978209e+00 4.978209e+00
7585, 2.831115e+00 2.691766e+00 2.000000e+00 2.000000e+00 1.526610e+00
7586, 2.089989e+00 2.089989e+00 2.079277e+00 0 0
7587, 3.364707e+00 4.355120e-01 3.636364e-01 0 0
7588, 4.033852e+00 3.712813e+00 3.053219e+00 3.000000e+00 2.485281e+00
7592, 4.000000e+00 3.798580e+00 3.692308e+00 3.181818e+00 3.064882e+00
7593, 3.750000e+00 3.434872e+00 3.434872e+00 3.434872e+00 3.272727e+00
7595, 4.033852e+00 3.636364e+00 3.636364e+00 2.803742e+00 2.691766e+00
7604, 1.144957e+00 1.090909e+00 1.090909e+00 1.090909e+00 1.090909e+00
7606, 3.816524e+00 3.797959e+00 3.636364e+00 3.538894e+00 3.538894e+00
7618, 3.484096e+00 3.483315e+00 3.483315e+00 3.434872e+00 3.428571e+00
7625, 3.928425e+00 3.613425e+00 3.375000e+00 3.375000e+00 3.375000e+00
7630, 3.333333e+00 3.333333e+00 0 0 0
7639, 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.538894e+00
7643, 4.000000e+00 3.636364e+00 3.342455e+00 3.342455e+00 3.342455e+00
7644, 3.000000e+00 2.831115e+00 0 0 0
7648, 7.633048e-01 7.272727e-01 3.636364e-01 3.636364e-01 0
7654, 3.797959e+00 3.364707e+00 3.333333e+00 0 0
7655, 4.500000e+00 4.153846e+00 3.750000e+00 3.434872e+00 3.272727e+00
7659, 2.954451e+00 2.823697e+00 2.625000e+00 2.613072e+00 2.355295e+00
7661, 3.483315e+00 3.483315e+00 3.483315e+00 3.483315e+00 3.483315e+00
7665, 6.349797e+00 5.820634e+00 5.621486e+00 5.430957e+00 5.430957e+00
7667, 5.000000e+00 4.615385e+00 4.615385e+00 4.545455e+00 4.237692e+00
7672, 4.014916e+00 3.816524e+00 3.434872e+00 3.333333e+00 3.146428e+00
7674, 3.816524e+00 3.636364e+00 3.053219e+00 2.899495e+00 2.800000e+00
7676, 3.185004e+00 1.200000e+00 1.061668e+00 1.061668e+00 1.000000e+00
7695, 3.483315e+00 3.364707e+00 2.181818e+00 2.181818e+00 0
7697, 1.666667e+00 1.454545e+00 1.454545e+00 1.393326e+00 0
7698, 0 0 0 0 0
7700, 2.532713e+00 2.142857e+00 0 0 0
7711, 3.434872e+00 3.434872e+00 3.434872e+00 3.434872e+00 3.272727e+00
7712, 4 4 4 3.000000e+00 3.000000e+00
7715, 3.630467e+00 3.613425e+00 3.434872e+00 3.375000e+00 3.375000e+00
7718, 0 0 0 0 0
7721, 4.014916e+00 3.750000e+00 3.750000e+00 3.750000e+00 3.750000e+00
7722, 4.142136e+00 4.142136e+00 3.816524e+00 3.797959e+00 3.538894e+00
7730, 3.434872e+00 3.272727e+00 0 0 0
7740, 3.524704e+00 0 0 0 0
7742, 2.500000e+00 2.408950e+00 2.250000e+00 2.182458e+00 2.182458e+00
7745, 1.519184e+00 4.364917e-01 4.364917e-01 4.364917e-01 4.014916e-01
7747, 3.727922e+00 3.727922e+00 3.600000e+00 3.418163e+00 3.294229e+00
7748, 4.444444e+00 3.750000e+00 3.750000e+00 3.538894e+00 3.538894e+00
7749, 0 0 0 0 0
7756, 3.636364e+00 3.364707e+00 3.364707e+00 3.364707e+00 3.364707e+00
7757, 4.285714e+00 4.005346e+00 4.005346e+00 3.846154e+00 3.660254e+00
7759, 3.816524e+00 3.816524e+00 3.636364e+00 3.364707e+00 3.333333e+00
7760, 2.769231e+00 2.420311e+00 2.289914e+00 2.289914e+00 2.289914e+00
7764, 3.111111e+00 2.954451e+00 2.810441e+00 2.625000e+00 2.625000e+00
7767, 3.866518e+00 3.636364e+00 3.559955e+00 3.313708e+00 3.313708e+00
7773, 3.816524e+00 3.816524e+00 3.816524e+00 3.333333e+00 3.333333e+00
7776, 4.153846e+00 4.142136e+00 4.000000e+00 4.000000e+00 4.000000e+00
7781, 1.908262e+00 1.818182e+00 1.818182e+00 0 0
7782, 4.248595e+00 4.248595e+00 4.248595e+00 4.248595e+00 4.142136e+00
7790, 3.418163e+00 3.333333e+00 3.211933e+00 3.211933e+00 3.211933e+00
7791, 4.641016e+00 4.494897e+00 4.494897e+00 4.000000e+00 4.000000e+00
7793, 0 0 0 0 0
7794, 3.185004e+00 3.185004e+00 3.000000e+00 0 0
7796, 5 4.721360e+00 4.494897e+00 4.305009e+00 4.285714e+00
7798, 4.580399e+00 4.355120e+00 4.355120e+00 4.355120e+00 4.166667e+00
7799, 1.009412e+00 0 0 0 0
7801, 3 0 0 0 0
7802, 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.053219e+00
7804, 5.000000e+00 4.305009e+00 4.166667e+00 4.142136e+00 3.636364e+00
7807, 0 0 0 0 0
7808, 4.173000e+00 4.103348e+00 4.103348e+00 4.018117e+00 3.304952e+00
7809, 4.391824e+00 4.200000e+00 4.142136e+00 4.142136e+00 4.033852e+00
7810, 3.185004e+00 0 0 0 0
7815, 3.636364e+00 3.636364e+00 3.364707e+00 2.000000e+00 1.908262e+00
7816, 2.420311e+00 1.769447e+00 1.769447e+00 1.666667e+00 1.666667e+00
7817, 4.305484e+00 4.224350e+00 4.137232e+00 4.112318e+00 3.993712e+00
7818, 2.666667e+00 2.666667e+00 0 0 0
7822, 3.660254e+00 3.211933e+00 3.211933e+00 3.211933e+00 3.000000e+00
7830, 4.615385e+00 4.615385e+00 4.615385e+00 4.615385e+00 4.615385e+00
7834, 2.909091e+00 2.909091e+00 2.691766e+00 0 0
7836, 2.123336e+00 2.123336e+00 2.123336e+00 2.018824e+00 2.018824e+00
7837, 2.018824e+00 0 0 0 0
7839, 4.500000e+00 4.500000e+00 4.500000e+00 4.000000e+00 3.484096e+00
7850, 1.090909e+00 0 0 0 0
7853, 4.522497e+00 4.153846e+00 4.153846e+00 4.153846e+00 4.137363e+00
7854, 2.671567e+00 2.545455e+00 2.289914e+00 1.818182e+00 1.818182e+00
7857, 2.909091e+00 2.909091e+00 0 0 0
7861, 4.000000e+00 2.909091e+00 2.909091e+00 0 0
7863, 4.000000e+00 3.333333e+00 2.545455e+00 0 0
7869, 3.692308e+00 0 0 0 0
7874, 3.364707e+00 2.671567e+00 2.658571e+00 1.818182e+00 1.818182e+00
7878, 4.220645e+00 3.434872e+00 3.434872e+00 3.434872e+00 3.000000e+00
7879, 4.033852e+00 2.083333e+00 2.083333e+00 1.818182e+00 1.818182e+00
7881, 3.630467e+00 3.434872e+00 3.272727e+00 3.272727e+00 3.272727e+00
7883, 2.355295e+00 0 0 0 0
7884, 3.797959e-01 3.797959e-01 3.660254e-01 3.538894e-01 3.538894e-01
7885, 3.500000e+00 3.484096e+00 3.053219e+00 3.053219e+00 3.053219e+00
7886, 5.684211e+00 5.333333e+00 5.000000e+00 5.000000e+00 5.000000e+00
7903, 3.816524e+00 3.750000e+00 3.636364e+00 0 0
7905, 3.364707e+00 3.364707e+00 3.333333e+00 2.355295e+00 1.818182e+00
7906, 4.153846e+00 3.816524e+00 3.772572e+00 3.636364e+00 3.636364e+00
7907, 4.655528e+00 3.816524e+00 3.816524e+00 3.500000e+00 3.500000e+00
7909, 3.028237e+00 1.000000e+00 8.830369e-01 7.595918e-01 6.930924e-01
7910, 5.379460e+00 4.879423e+00 4.804492e+00 4.791197e+00 4.654190e+00
7911, 5.333333e+00 5.333333e+00 4.615385e+00 4.615385e+00 3.636364e+00
7913, 6.306448e+00 6.133396e+00 6.128039e+00 6.097743e+00 6.092822e+00
7915, 5.702598e+00 5.682537e+00 5.500133e+00 5.125000e+00 5.098210e+00
7919, 5.000000e+00 4.545455e+00 4.000000e+00 4.000000e+00 1.937129e+00
7935, 3.313708e+00 3.272727e+00 3.053219e+00 3.038367e+00 3.038367e+00
7936, 4.364917e+00 4.364917e+00 4.014916e+00 4.014916e+00 4.014916e+00
7947, 5.000000e+00 4.545455e+00 3.816524e+00 3.816524e+00 3.692308e+00
7951, 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00
7954, 4.615385e+00 3.816524e+00 3.816524e+00 3.333333e+00 3.333333e+00
7958, 0 0 0 0 0
7965, 5.470588e+00 5.437500e+00 4.950000e+00 4.857143e+00 4.857143e+00
7974, 0 0 0 0 0
7976, 4.700951e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
7979, 4.000000e+00 3.816524e+00 3.816524e+00 3.333333e+00 3.333333e+00
7981, 4.545455e+00 4.545455e+00 4.000000e+00 4.000000e+00 3.333333e+00
7983, 3.200000e+00 2.831115e+00 2.018824e+00 0 0
7987, 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00
7990, 2.909091e+00 0 0 0 0
7998, 4.000000e+00 3.692308e+00 2.916667e+00 2.909091e+00 2.909091e+00
8001, 3.364707e+00 0 0 0 0
8002, 4.000000e+00 4.000000e+00 3.692308e+00 3.692308e+00 3.692308e+00
8006, 3.816524e-01 3.636364e-01 3.636364e-01 3.636364e-01 3.636364e-01
8009, 3.866518e+00 3.613425e+00 3.559955e+00 3.491933e+00 3.491933e+00
8014, 3.434872e+00 3.434872e+00 3.000000e+00 3.000000e+00 3.000000e+00
8017, 5.127929e+00 5.127929e+00 4.944919e+00 4.944919e+00 4.944919e+00
8019, 3.364707e+00 3.053219e+00 3.053219e+00 2.909091e+00 2.691766e+00
8020, 0 0 0 0 0
8021, 4.014916e+00 4.014916e+00 4.014916e+00 3.798580e+00 3.797959e+00
8023, 0 0 0 0 0
8029, 3.630467e+00 3.434872e+00 3.134983e+00 3.000000e+00 3.000000e+00
8032, 2.545455e+00 2.545455e+00 2.545455e+00 2.545455e+00 0
8037, 4.000000e+00 4.000000e+00 3.538894e+00 3.333333e+00 3.333333e+00
8040, 3.038367e+00 3.038367e+00 3.038367e+00 2.831115e+00 2.831115e+00
8042, 5.764304e+00 5.764304e+00 5.764304e+00 5.588235e+00 5.588235e+00
8050, 2.545455e+00 2.545455e+00 1.242641e+00 1.139388e+00 1.139388e+00
8051, 3.048584e+00 2.899495e+00 2.899495e+00 2.800000e+00 2.671567e+00
8052, 5.710914e+00 5.621486e+00 5.411411e+00 5.411411e+00 5.133382e+00
8055, 0 0 0 0 0
8056, 3.181818e+00 1.526610e+00 1.519184e+00 1.333333e+00 0
8061, 2.671567e+00 2.671567e+00 2.671567e+00 2.545455e+00 2.545455e+00
8070, 2.671567e+00 2.545455e+00 2.083333e+00 1.908262e+00 1.818182e+00
8071, 5.935665e+00 5.236392e+00 5.236392e+00 5.161932e+00 5.161932e+00
8074, 2.403208e+00 2.181818e+00 2.181818e+00 2.181818e+00 2.181818e+00
8075, 3.272727e+00 3.272727e+00 3.028237e+00 3.028237e+00 0
8076, 3.333333e+00 3.227082e+00 3.227082e+00 2.909091e+00 1.898979e+00
8082, 0 0 0 0 0
8083, 3.053219e+00 3.000000e+00 3.000000e+00 3.000000e+00 2.909091e+00
8085, 3.816524e+00 3.333333e+00 0 0 0
8086, 3.111111e+00 2.823697e+00 2.810441e+00 2.810441e+00 2.658571e+00
8087, 2.515048e+00 0 0 0 0
8088, 3.484096e+00 3.053219e+00 3.053219e+00 3.053219e+00 2.831115e+00
8090, 3.816524e+00 3.816524e+00 3.333333e+00 2.403208e+00 2.403208e+00
8094, 3.618162e+00 1.392305e+00 1.392305e+00 1.392305e+00 1.392305e+00
8097, 0 0 0 0 0
8104, 4.500000e+00 4.090909e+00 3.600000e+00 3.600000e+00 2.899495e+00
8109, 5.625000e+00 5.066667e+00 5.066667e+00 5.066667e+00 5.066667e+00
8110, 0 0 0 0 0
8122, 2.671567e+00 1.777778e+00 1.500000e+00 1.500000e+00 1.500000e+00
8124, 4.355120e+00 4.355120e+00 4.285714e+00 4 4
8127, 0 0 0 0 0
8128, 4.000000e+00 4.000000e+00 4.000000e+00 3.333333e+00 3.333333e+00
8129, 2.408950e+00 2.333333e+00 2.250000e+00 2.250000e+00 2.250000e+00
8130, 5.647059e+00 5.166852e+00 5.116526e+00 5.066667e+00 5.035213e+00
8132, 4.000000e+00 3.375000e+00 3.375000e+00 3.064882e+00 2.810441e+00
8138, 3.816524e+00 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00
8139, 4.014916e+00 0 0 0 0
8140, 3.185004e+00 2.272727e+00 2.272727e+00 0 0
8141, 4.355120e+00 3.816524e+00 3.816524e+00 3.816524e+00 3.636364e+00
8144, 4.641016e+00 4.014916e+00 4.014916e+00 4.014916e+00 3.816524e+00
8149, 2.916667e+00 2.545455e+00 2.545455e+00 2.545455e+00 0
8150, 2.485281e+00 2.485281e+00 1.519184e+00 0 0
8155, 3.750000e+00 3.434872e+00 3.383203e+00 3.134983e+00 3.095040e+00
8161, 3.076923e+00 3.076923e+00 2.786652e+00 2.786652e+00 2.786652e+00
8164, 0 0 0 0 0
8165, 4.545455e+00 4.545455e+00 4.545455e+00 4.355120e+00 4.142136e+00
8174, 3.816524e+00 1.818182e+00 0 0 0
8177, 5.000000e+00 4.355120e+00 4.000000e+00 4.000000e+00 3.636364e+00
8179, 3.333333e+00 3.333333e+00 3.333333e+00 0 0
8180, 4.090909e+00 3.692308e+00 3.000000e+00 3.000000e+00 3.000000e+00
8182, 3.538894e+00 3.538894e+00 3.333333e+00 3.333333e+00 0
8186, 5 4.751885e+00 4.641016e+00 4.641016e+00 4.641016e+00
8187, 4.444444e+00 3.750000e+00 3.750000e+00 3.405424e+00 3.333333e+00
8190, 2.500000e+00 0 0 0 0
8194, 3.798580e+00 3.418163e+00 3.185004e+00 3.000000e+00 3.000000e+00
8195, 3.797959e+00 3.797959e+00 3.636364e+00 3.636364e+00 3.538894e+00
8198, 3.185004e+00 0 0 0 0
8205, 0 0 0 0 0
8206, 3.636364e+00 3.636364e+00 0 0 0
8224, 7.077787e-01 0 0 0 0
8225, 3.461538e+00 3.461538e+00 3.134983e+00 3.134983e+00 2.823697e+00
8228, 5.270012e+00 5.119819e+00 5.119819e+00 5.119819e+00 5.093418e+00
8233, 2.355295e+00 3.816524e-01 3.636364e-01 3.636364e-01 3.636364e-01
8237, 2.016926e+00 1.454545e+00 1.454545e+00 1.454545e+00 0
8238, 0 0 0 0 0
8254, 3.636364e+00 3.636364e+00 3.816524e-01 3.636364e-01 3.636364e-01
8258, 3.434872e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.272727e+00
8259, 4.033852e+00 0 0 0 0
8262, 0 0 0 0 0
8266, 0 0 0 0 0
8268, 2.181818e+00 0 0 0 0
8272, 1.519184e+00 1.333333e+00 0 0 0
8275, 0 0 0 0 0
8280, 0 0 0 0 0
8286, 4.033852e+00 4.014916e+00 4.014916e+00 4.014916e+00 4.014916e+00
8287, 0 0 0 0 0
8292, 2.278775e+00 2.123336e+00 2.000000e+00 4.721360e-01 4.285714e-01
8296, 2.823697e+00 2.671567e+00 2.671567e+00 2.671567e+00 2.545455e+00
8301, 3.375000e+00 5.000000e-01 3.636364e-01 3.538894e-01 3.333333e-01
8304, 2.909091e+00 2.909091e+00 2.545455e+00 2.545455e+00 2.545455e+00
8305, 0 0 0 0 0
8311, 3.538894e+00 3 3 3 3
8312, 3.816524e+00 3.816524e+00 3.333333e+00 3.206279e+00 3.111111e+00
8313, 3.797959e+00 3.538894e+00 3.538894e+00 3.333333e+00 3.333333e+00
8314, 3.434872e+00 3.434872e+00 3.272727e+00 3.272727e+00 3.272727e+00
8316, 3.055442e+00 2.711981e+00 2.383797e+00 2.355295e+00 2.355295e+00
8329, 2.500000e+00 2.272727e+00 2.123336e+00 1.818182e+00 1.769447e+00
8331, 3.816524e-01 0 0 0 0
8334, 3.660254e-01 0 0 0 0
8338, 4.615385e+00 4.166667e+00 3.816524e+00 3.816524e+00 0
8341, 3.636364e+00 3.483315e+00 3.364707e+00 3.364707e+00 2.899495e+00
8347, 3.816524e+00 3.816524e+00 3.333333e+00 1.908262e+00 1.818182e+00
8348, 2.000000e+00 2.000000e+00 1.846154e+00 1.846154e+00 1.846154e+00
8349, 4.500000e+00 4.122359e+00 4.000000e+00 3.919608e+00 3.750000e+00
8363, 4.817772e+00 4.444444e+00 4.133482e+00 3.798580e+00 3.798580e+00
8367, 2.500000e+00 2.500000e+00 2.500000e+00 2.500000e+00 2.320508e+00
8368, 6.470588e+00 5.714286e+00 5.714286e+00 3.333333e+00 0
8370, 4.090909e+00 0 0 0 0
8374, 2.400000e+00 2.400000e+00 2.400000e+00 2.400000e+00 2.400000e+00
8376, 3.777088e+00 3.428571e+00 3.211933e+00 2.909091e+00 2.894530e+00
8377, 4.220645e+00 4.033852e+00 2.383797e+00 1.392305e+00 0
8380, 3.491933e+00 3.491933e+00 3.211933e+00 3.211933e+00 3.211933e+00
8385, 5.588235e+00 5.248350e+00 5.248350e+00 4.033852e+00 3.816524e+00
8392, 3.816524e+00 3.750000e+00 3.750000e+00 3.538894e+00 3.538894e+00
8393, 3.840150e+00 3.777088e+00 3.777088e+00 3.428571e+00 3.333333e+00
8394, 4.014916e+00 3.272727e+00 3.272727e+00 3.272727e+00 3.146428e+00
8396, 3.636364e+00 2.666667e+00 2.666667e+00 2.666667e+00 0
8403, 3.000000e+00 0 0 0 0
8406, 4.877700e+00 4.800000e+00 4.800000e+00 4.686997e+00 4.639789e+00
8417, 4.516292e+00 4.444444e+00 4.090909e+00 3.750000e+00 3.750000e+00
8419, 4.494897e+00 3.816524e+00 3.816524e+00 3.816524e+00 3.636364e+00
8424, 4.800000e+00 4.531692e+00 3.816524e+00 3.418163e+00 3.364707e+00
8426, 3.846154e+00 3.846154e+00 3.483315e+00 0 0
8434, 3.797959e+00 3.538894e+00 3.333333e+00 3.333333e+00 3.333333e+00
8435, 3.248711e+00 3.248711e+00 3.248711e+00 3.248711e+00 3.248711e+00
8444, 2.123336e+00 2.018824e+00 8.284271e-01 8.000000e-01 7.633048e-01
8446, 3.636364e+00 3.636364e+00 3.000000e+00 2.613072e+00 2.181818e+00
8450, 3.816524e+00 3.538894e+00 3.333333e+00 0 0
8455, 3.272727e+00 3.272727e+00 0 0 0
8456, 4.279931e+00 4.182195e+00 4.153846e+00 3.876189e+00 3.816524e+00
8458, 4.005346e+00 4.005346e+00 3.613425e+00 3.491933e+00 3.491933e+00
8461, 4.033852e-01 0 0 0 0
8463, 3.375000e+00 3.375000e+00 3.185004e+00 3.185004e+00 0
8469, 3.846154e+00 3.846154e+00 3.560795e+00 3.483315e+00 3.483315e+00
8471, 7.065574e+00 6.641069e+00 6.641069e+00 6.614510e+00 6.454117e+00
8475, 3.272727e+00 2.018824e+00 0 0 0
8476, 0 0 0 0 0
8481, 3.816524e+00 3 3 3 3
8485, 2.916667e+00 2.671567e+00 1.657374e+00 1.657374e+00 1.600000e+00
8487, 4.615385e+00 4.615385e+00 4.033852e+00 3.816524e+00 3.797959e+00
8488, 4.153846e+00 3.919608e+00 3.816524e+00 3.816524e+00 3.750000e+00
8496, 4.153846e+00 3.750000e+00 3.434872e+00 3.434872e+00 3.227082e+00
8499, 4.615385e+00 4.355120e+00 4.166667e+00 4.000000e+00 3.816524e+00
8506, 3.816524e+00 3.636364e+00 0 0 0
8512, 4.522659e+00 4.500000e+00 4.354479e+00 4.308223e+00 4.266667e+00
8513, 3.185004e+00 2.671567e+00 1.454545e+00 1.454545e+00 1.454545e+00
8516, 3.727922e+00 3.727922e+00 3.434872e+00 3.418163e+00 3.418163e+00
8517, 4.615385e+00 4.615385e+00 4.500000e+00 3.418163e+00 3.000000e+00
8519, 4.153846e+00 3.816524e+00 3.636364e+00 3.630467e+00 3.434872e+00
8523, 4.220645e+00 3.538894e+00 3.538894e+00 3.538894e+00 3.428571e+00
8528, 1.454545e+00 0 0 0 0
8530, 3.816524e+00 3.636364e+00 3.636364e+00 3.636364e+00 3.636364e+00
8534, 4.520422e+00 4.449944e+00 4.449944e+00 4.153846e+00 4.153846e+00
8538, 5.624021e+00 5.581287e+00 5.517953e+00 5 4.615385e+00
8541, 3.055442e+00 3.055442e+00 2.810441e+00 2.810441e+00 2.810441e+00
8543, 4.615385e+00 3.816524e+00 3.816524e+00 3.636364e+00 3.636364e+00
8545, 4.641016e+00 4.641016e+00 4.641016e+00 4.142136e+00 4.142136e+00
8548, 3.816524e+00 2.545455e+00 1.500000e+00 1.500000e+00 0
8549, 3.272727e+00 0 0 0 0
8552, 2.016926e+00 1.875000e+00 1.875000e+00 1.875000e+00 1.769447e+00
8557, 3.797959e+00 3.636364e+00 3.333333e+00 2.477226e+00 2.333333e+00
8559, 3.797959e+00 3.333333e+00 0 0 0
8562, 2.500000e+00 2.420311e+00 2.289914e+00 2.289914e+00 2.181818e+00
8564, 5.843922e+00 5.362718e+00 5.342346e+00 5.342346e+00 4.972121e+00
8569, 3.200000e+00 2.899495e+00 2.899495e+00 2.658571e+00 2.562178e+00
8573, 2.711981e+00 2.711981e+00 2.711981e+00 2.711981e+00 2.711981e+00
8578, 4.364917e+00 4.364917e+00 4.014916e+00 4.014916e+00 4.014916e+00
8580, 2.500000e+00 2.500000e+00 2.500000e+00 2.373864e+00 2.181818e+00
8582, 3.600000e+00 3.600000e+00 3.434872e+00 3.272727e+00 3.272727e+00
8586, 1.600000e+00 1.600000e+00 1.600000e+00 1.600000e+00 1.526610e+00
8589, 2.545455e+00 2.000000e+00 1.742048e+00 1.454545e+00 1.454545e+00
8591, 5.368421e+00 5.368421e+00 5.368421e+00 5.368421e+00 5
8594, 4.969053e+00 4.923077e+00 4.923077e+00 4.500000e+00 4.500000e+00
8595, 4.500000e+00 4.153846e+00 3.750000e+00 3.750000e+00 3.750000e+00
8600, 3.559955e+00 3.227082e+00 2.988363e+00 2.909091e+00 2.819764e+00
8601, 4.580399e-01 4.364917e-01 4.364917e-01 4.364917e-01 4.364917e-01
8611, 3.055442e+00 2.810441e+00 2.810441e+00 2.625000e+00 2.625000e+00
8613, 3.434872e+00 3.434872e+00 3.272727e+00 2.800000e+00 2.691766e+00
8614, 3.798580e+00 3.185004e+00 1.682354e+00 0 0
8618, 3.206279e+00 2.954451e+00 2.954451e+00 2.625000e+00 0
8619, 1.125000e+00 1.009412e+00 8.284271e-01 7.320508e-01 7.320508e-01
8620, 4.545455e+00 4.355120e+00 4.355120e+00 4.014916e+00 4.000000e+00
8621, 3.000000e+00 2.170897e+00 2.018824e+00 0 0
8622, 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00 5.000000e+00
8628, 3.613425e+00 3.375000e+00 3.375000e+00 3.272727e+00 3.272727e+00
8630, 3.538894e+00 3.538894e+00 3.364707e+00 3.364707e+00 2.909091e+00
8634, 3.202828e+00 2.909091e+00 2.823697e+00 2.800000e+00 2.800000e+00
8636, 3.798580e+00 3.434872e+00 2.545455e+00 2.545455e+00 2.355295e+00
8638, 5.133382e+00 4.615385e+00 4.615385e+00 4.217643e+00 4.166667e+00
8639, 3.816524e+00 3.777088e+00 3.636364e+00 3.555556e+00 3.053219e+00
8645, 4.153846e+00 3.750000e+00 3.434872e+00 3.434872e+00 1.908262e+00
8646, 2.181818e+00 2.181818e+00 2.018824e+00 0 0
8648, 3.256346e+00 0 0 0 0
8651, 6.391867e+00 5.384615e+00 5.000000e+00 4.000000e+00 4.000000e+00
8653, 4.014916e+00 3.375000e+00 3.375000e+00 3.375000e+00 3.333333e+00
8655, 1.666667e+00 0 0 0 0
8666, 3.630467e+00 3.134983e+00 1.384615e+00 1.250000e+00 1.250000e+00
8667, 3.798580e+00 3.185004e+00 0 0 0
8671, 4.709564e+00 4.153846e+00 4.153846e+00 4.153846e+00 3.919608e+00
8674, 2.613072e+00 2.532387e+00 2.278775e+00 2.196152e+00 2.123336e+00
8677, 5.898586e+00 5.777564e+00 5.777564e+00 5.731868e+00 5.503286e+00
8682, 0 0 0 0 0
