userId,testValues
7659, 8.921139e-01 8.338198e-01 8.020596e-01 7.500000e-01 6.153846e-01
7661, 9.657969e-01 9.657969e-01 9.657969e-01 9.657969e-01 9.657969e-01
7665, 2.774889e+00 2.043133e+00 1.920683e+00 1.920683e+00 1.920683e+00
7667, 1.666667e+00 1.463415e+00 1.463415e+00 1.428571e+00 1.176471e+00
7672, 1.182934e+00 1.098789e+00 9.889104e-01 9.826321e-01 8.571429e-01
7674, 1.098789e+00 1.025641e+00 8.790314e-01 8.672954e-01 8.235294e-01
7676, 8.885634e-01 3.529412e-01 0 0 0
7695, 9.657969e-01 6.153846e-01 6.153846e-01 0 0
7697, 5.000000e-01 4.102564e-01 4.102564e-01 3.863188e-01 0
7698, 0 0 0 0 0
7700, 6.521739e-01 0 0 0 0
7711, 9.889104e-01 9.889104e-01 9.165743e-01 0 0
7712, 1.511111e+00 1.511111e+00 1.511111e+00 8.205128e-01 8.205128e-01
7715, 1.072054e+00 1.064640e+00 9.889104e-01 9.642857e-01 9.642857e-01
7718, 0 0 0 0 0
7721, 1.182934e+00 1.071429e+00 1.071429e+00 1.071429e+00 1.071429e+00
7722, 1.098789e+00 9.872926e-01 9.657969e-01 0 0
7730, 9.889104e-01 9.230769e-01 0 0 0
7740, 9.817795e-01 0 0 0 0
7742, 8.333333e-01 7.097602e-01 6.706933e-01 6.706933e-01 6.428571e-01
7745, 4.364446e-01 1.341387e-01 1.341387e-01 1.341387e-01 1.182934e-01
7747, 1.058824e+00 9.826321e-01 9.820004e-01 6.153846e-01 3.949171e-01
7748, 1.379310e+00 1.071429e+00 1.071429e+00 9.872926e-01 9.872926e-01
7749, 0 0 0 0 0
7756, 1.025641e+00 5.493947e-01 0 0 0
7757, 1.304348e+00 1.178785e+00 1.178785e+00 1.111111e+00 1.025641e+00
7759, 1.098789e+00 1.098789e+00 0 0 0
7760, 8.780488e-01 0 0 0 0
7764, 9.655172e-01 8.921139e-01 8.280535e-01 7.500000e-01 7.500000e-01
7767, 1.260791e+00 1.105569e+00 1.025641e+00 9.430276e-01 9.430276e-01
7773, 1.098789e+00 1.098789e+00 1.098789e+00 9.389706e-01 9.230769e-01
7776, 1.317073e+00 1.176471e+00 1.176471e+00 1.176471e+00 1.098789e+00
7781, 5.493947e-01 5.128205e-01 5.128205e-01 0 0
7782, 1.238993e+00 1.170732e+00 1.069413e+00 1.000000e+00 9.872926e-01
7790, 1.000000e+00 9.820004e-01 9.463469e-01 9.463469e-01 9.463469e-01
7791, 1.476341e+00 1.403760e+00 1.403760e+00 1.176471e+00 1.176471e+00
7793, 0 0 0 0 0
7794, 0 0 0 0 0
7796, 1.666667e+00 1.517412e+00 1.403760e+00 1.313305e+00 1.304348e+00
7798, 1.445906e+00 1.336766e+00 1.336766e+00 1.336766e+00 1.250000e+00
7799, 0 0 0 0 0
7801, 9.130435e-01 0 0 0 0
7802, 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00 8.790314e-01
7804, 1.666667e+00 1.313305e+00 1.250000e+00 1.025641e+00 1.025641e+00
7807, 0 0 0 0 0
7808, 1.595532e+00 1.486027e+00 1.062188e+00 1.012134e+00 1.012134e+00
7809, 1.497251e+00 1.340426e+00 1.238993e+00 1.238993e+00 1.191171e+00
7810, 8.885634e-01 0 0 0 0
7815, 1.025641e+00 1.025641e+00 5.882353e-01 5.493947e-01 5.493947e-01
7816, 7.147026e-01 0 0 0 0
7817, 1.830012e+00 1.592062e+00 1.551757e+00 1.480727e+00 1.391257e+00
7818, 0 0 0 0 0
7822, 1.035169e+00 9.463469e-01 9.463469e-01 9.463469e-01 8.571429e-01
7830, 1.463415e+00 1.463415e+00 1.463415e+00 1.463415e+00 1.463415e+00
7834, 8.205128e-01 8.205128e-01 0 0 0
7836, 5.923756e-01 5.923756e-01 5.923756e-01 2.352941e-01 2.070339e-01
7837, 0 0 0 0 0
7839, 1.500000e+00 1.500000e+00 1.500000e+00 1.333333e+00 1.069413e+00
7850, 3.076923e-01 0 0 0 0
7853, 1.317073e+00 1.317073e+00 1.317073e+00 1.125000e+00 1.025641e+00
7854, 7.691525e-01 7.179487e-01 6.592736e-01 5.128205e-01 5.128205e-01
7857, 8.205128e-01 8.205128e-01 0 0 0
7861, 1.333333e+00 8.205128e-01 8.205128e-01 0 0
7863, 1.176471e+00 7.179487e-01 0 0 0
7869, 1.170732e+00 0 0 0 0
7874, 7.637781e-01 5.128205e-01 5.128205e-01 3.529412e-01 0
7878, 1.274448e+00 9.889104e-01 9.889104e-01 9.889104e-01 8.750000e-01
7879, 1.191171e+00 6.250000e-01 6.250000e-01 5.128205e-01 5.128205e-01
7881, 1.072054e+00 1.000000e+00 9.889104e-01 9.230769e-01 9.230769e-01
7883, 0 0 0 0 0
7884, 1.091112e-01 1.091112e-01 9.872926e-02 9.872926e-02 9.872926e-02
7885, 1.166667e+00 1.069413e+00 8.790314e-01 8.790314e-01 8.790314e-01
7886, 2.297872e+00 1.860465e+00 1.721217e+00 1.666667e+00 1.666667e+00
7903, 1.098789e+00 1.071429e+00 1.025641e+00 0 0
7905, 5.128205e-01 5.128205e-01 5.128205e-01 5.128205e-01 0
7906, 1.135188e+00 1.098789e+00 1.058824e+00 1.025641e+00 1.025641e+00
7907, 1.728790e+00 1.166667e+00 1.166667e+00 1.166667e+00 1.166667e+00
7909, 3.333333e-01 2.730541e-01 2.182223e-01 0 0
7910, 1.723345e+00 1.669070e+00 1.661912e+00 1.642363e+00 1.636364e+00
7911, 1.860465e+00 1.860465e+00 1.463415e+00 1.463415e+00 1.025641e+00
7913, 3.174468e+00 2.886133e+00 2.843299e+00 2.673728e+00 2.593348e+00
7915, 2.377785e+00 2.231029e+00 2.220160e+00 2.183493e+00 2.166261e+00
7919, 1.666667e+00 1.428571e+00 1.176471e+00 1.176471e+00 0
7935, 9.230769e-01 8.790314e-01 8.205128e-01 8.205128e-01 5.493947e-01
7936, 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01 8.790314e-01
7947, 1.666667e+00 1.428571e+00 1.170732e+00 1.170732e+00 1.166667e+00
7951, 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
7954, 1.463415e+00 1.098789e+00 1.098789e+00 2.952682e-01 2.952682e-01
7958, 0 0 0 0 0
7965, 2.268293e+00 2.020725e+00 1.957447e+00 1.789474e+00 1.789474e+00
7974, 0 0 0 0 0
7976, 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
7979, 1.241379e+00 1.098789e+00 1.098789e+00 7.811747e-01 7.496851e-01
7981, 1.428571e+00 1.428571e+00 1.176471e+00 1.176471e+00 1.463415e-01
7983, 9.411765e-01 7.898341e-01 0 0 0
7987, 1.098789e+00 1.072054e+00 1.025641e+00 1.025641e+00 1.025641e+00
7990, 8.205128e-01 0 0 0 0
7998, 1.333333e+00 1.170732e+00 8.750000e-01 8.205128e-01 8.205128e-01
8001, 0 0 0 0 0
8002, 1.333333e+00 1.333333e+00 1.170732e+00 1.170732e+00 1.170732e+00
8006, 1.098789e-01 1.025641e-01 1.025641e-01 1.025641e-01 1.025641e-01
8009, 1.260791e+00 1.105569e+00 1.073109e+00 1.073109e+00 1.064640e+00
8014, 9.889104e-01 9.889104e-01 7.691525e-01 7.179487e-01 7.179487e-01
8017, 1.683014e+00 1.581395e+00 1.500000e+00 1.500000e+00 1.500000e+00
8019, 8.790314e-01 8.790314e-01 8.205128e-01 0 0
8020, 0 0 0 0 0
8021, 1.147004e+00 1.123008e+00 1.123008e+00 1.123008e+00 1.123008e+00
8023, 0 0 0 0 0
8029, 1.072054e+00 9.889104e-01 8.692172e-01 8.205128e-01 8.205128e-01
8032, 7.179487e-01 7.179487e-01 7.179487e-01 7.179487e-01 0
8037, 1.176471e+00 1.176471e+00 0 0 0
8040, 0 0 0 0 0
8042, 2.240370e+00 2.240370e+00 2.240370e+00 2.186825e+00 2.186825e+00
8050, 7.179487e-01 7.179487e-01 0 0 0
8051, 9.357362e-01 8.235294e-01 7.691525e-01 6.911048e-01 0
8052, 1.908494e+00 1.908494e+00 1.463415e+00 1.336766e+00 1.274448e+00
8055, 0 0 0 0 0
8056, 1 0 0 0 0
8061, 7.691525e-01 0 0 0 0
8070, 7.691525e-01 7.179487e-01 6.250000e-01 5.493947e-01 5.128205e-01
8071, 2.154701e+00 2.154701e+00 2.154701e+00 2.085203e+00 2.038341e+00
8074, 7.072707e-01 6.153846e-01 6.153846e-01 6.153846e-01 6.153846e-01
8075, 9.230769e-01 9.230769e-01 0 0 0
8076, 1.000000e+00 9.529369e-01 9.529369e-01 8.205128e-01 5.455558e-01
8082, 0 0 0 0 0
8083, 8.790314e-01 8.205128e-01 6.153846e-01 0 0
8085, 1.098789e+00 0 0 0 0
8086, 9.655172e-01 8.338198e-01 8.280535e-01 8.280535e-01 7.637781e-01
8087, 7.567919e-01 0 0 0 0
8088, 1.069413e+00 8.790314e-01 8.790314e-01 8.790314e-01 7.898341e-01
8090, 1.098789e+00 1.098789e+00 7.072707e-01 7.072707e-01 6.372242e-01
8094, 1.018416e+00 0 0 0 0
8097, 0 0 0 0 0
8104, 1.500000e+00 1.285714e+00 1.058824e+00 1.058824e+00 5.517241e-01
8109, 2.045455e+00 1.767442e+00 1.767442e+00 1.767442e+00 1.767442e+00
8110, 0 0 0 0 0
8122, 7.691525e-01 5.517241e-01 4.285714e-01 4.285714e-01 4.285714e-01
8124, 1.395349e+00 1.395349e+00 1.336766e+00 1.336766e+00 1.304348e+00
8127, 0 0 0 0 0
8128, 1.176471e+00 1.176471e+00 1.176471e+00 1.476341e-01 1.304348e-01
8129, 0 0 0 0 0
8130, 1.770788e+00 1.548644e+00 1.500000e+00 1.463415e+00 1.336766e+00
8132, 1.241379e+00 9.642857e-01 9.642857e-01 8.280535e-01 6.911048e-01
8138, 1.098789e+00 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00
8139, 0 0 0 0 0
8140, 8.885634e-01 7.142857e-01 7.142857e-01 0 0
8141, 1.336766e+00 1.098789e+00 1.098789e+00 1.098789e+00 1.025641e+00
8144, 1.476341e+00 1.182934e+00 1.182934e+00 1.182934e+00 1.166667e+00
8149, 8.750000e-01 7.179487e-01 7.179487e-01 7.179487e-01 0
8150, 7.433961e-01 7.433961e-01 0 0 0
8155, 1.125000e+00 1.103192e+00 9.889104e-01 8.790314e-01 8.750000e-01
8161, 8.888889e-01 8.888889e-01 7.726375e-01 7.726375e-01 2.051282e-01
8164, 0 0 0 0 0
8165, 1.428571e+00 1.428571e+00 1.428571e+00 1.336766e+00 1.241379e+00
8174, 1.098789e+00 0 0 0 0
8177, 1.666667e+00 1.336766e+00 1.333333e+00 1.333333e+00 1.025641e+00
8179, 0 0 0 0 0
8180, 1.285714e+00 1.170732e+00 8.205128e-01 8.205128e-01 8.205128e-01
8182, 9.872926e-01 9.872926e-01 0 0 0
8186, 1.695295e+00 1.666667e+00 1.476341e+00 1.476341e+00 1.476341e+00
8187, 1.379310e+00 1.071429e+00 1.071429e+00 7.691525e-01 7.691525e-01
8190, 7.500000e-01 0 0 0 0
8194, 1.147004e+00 9.820004e-01 0 0 0
8195, 1.091112e+00 1.091112e+00 1.025641e+00 1.025641e+00 9.872926e-01
8198, 0 0 0 0 0
8205, 0 0 0 0 0
8206, 1.142857e+00 1.142857e+00 0 0 0
8224, 1.974585e-01 0 0 0 0
8225, 1.000000e+00 1.000000e+00 8.692172e-01 8.692172e-01 8.338198e-01
8228, 1.789746e+00 1.740620e+00 1.634506e+00 1.597492e+00 1.581395e+00
8233, 1.098789e-01 1.025641e-01 1.025641e-01 1.025641e-01 1.025641e-01
8237, 5.955855e-01 4.102564e-01 4.102564e-01 4.102564e-01 0
8238, 0 0 0 0 0
8254, 1.025641e+00 1.025641e+00 1.098789e-01 1.025641e-01 1.025641e-01
8258, 1.000000e+00 1.000000e+00 9.889104e-01 9.230769e-01 9.230769e-01
8259, 1.191171e+00 0 0 0 0
8262, 0 0 0 0 0
8266, 0 0 0 0 0
8268, 6.153846e-01 0 0 0 0
8272, 4.364446e-01 0 0 0 0
8275, 0 0 0 0 0
8280, 0 0 0 0 0
8286, 1.191171e+00 1.182934e+00 1.182934e+00 1.182934e+00 1.182934e+00
8287, 0 0 0 0 0
8292, 6.546669e-01 5.923756e-01 1.517412e-01 1.304348e-01 1.182934e-01
8296, 8.338198e-01 7.691525e-01 7.691525e-01 7.179487e-01 7.179487e-01
8301, 9.642857e-01 1.666667e-01 1.025641e-01 9.872926e-02 0
8304, 8.205128e-01 8.205128e-01 0 0 0
8305, 0 0 0 0 0
8311, 1 1 1 1 1
8312, 1.098789e+00 1.098789e+00 1.012134e+00 9.655172e-01 9.655172e-01
8313, 9.872926e-01 0 0 0 0
8314, 9.889104e-01 9.889104e-01 9.230769e-01 9.230769e-01 9.230769e-01
8316, 9.389706e-01 5.000000e-01 0 0 0
8329, 8.333333e-01 7.142857e-01 5.923756e-01 5.128205e-01 4.936463e-01
8331, 1.098789e-01 0 0 0 0
8334, 0 0 0 0 0
8338, 1.463415e+00 1.250000e+00 1.098789e+00 1.098789e+00 0
8341, 1.025641e+00 9.657969e-01 8.672954e-01 8.672954e-01 8.672954e-01
8347, 1.098789e+00 1.098789e+00 5.493947e-01 5.128205e-01 5.128205e-01
8348, 6.666667e-01 6.666667e-01 5.853659e-01 5.853659e-01 5.853659e-01
8349, 1.500000e+00 1.301315e+00 1.241379e+00 1.203089e+00 1.125000e+00
8363, 1.409177e+00 1.379310e+00 1.213929e+00 1.203089e+00 1.147004e+00
8367, 8.333333e-01 8.333333e-01 8.333333e-01 8.333333e-01 7.381705e-01
8368, 2.682927e+00 2.105263e+00 2.105263e+00 0 0
8370, 1.285714e+00 0 0 0 0
8374, 0 0 0 0 0
8376, 1.213929e+00 1.043478e+00 9.463469e-01 8.205128e-01 8.147327e-01
8377, 1.274448e+00 1.191171e+00 4.429023e-01 0 0
8380, 1 1 5.128205e-01 4.395157e-01 4.102564e-01
8385, 2.111111e+00 1.881016e+00 1.881016e+00 1.191171e+00 1.098789e+00
8392, 1.125000e+00 1.098789e+00 1.071429e+00 1.000000e+00 9.872926e-01
8393, 1.213929e+00 1.213929e+00 1.043478e+00 1.000000e+00 9.826321e-01
8394, 1.182934e+00 9.826321e-01 9.826321e-01 9.826321e-01 9.230769e-01
8396, 1.142857e+00 0 0 0 0
8403, 0 0 0 0 0
8406, 1.674419e+00 1.674419e+00 1.419283e+00 1.419283e+00 1.417614e+00
8417, 1.379310e+00 1.285714e+00 1.147004e+00 1.071429e+00 1.071429e+00
8419, 1.403760e+00 1.098789e+00 1.098789e+00 1.025641e+00 1.025641e+00
8424, 1.674419e+00 1.098789e+00 9.820004e-01 9.316525e-01 8.790314e-01
8426, 1.111111e+00 1.111111e+00 9.657969e-01 0 0
8434, 1.091112e+00 0 0 0 0
8435, 1.033439e+00 1.033439e+00 1.033439e+00 1.033439e+00 1.033439e+00
8444, 5.923756e-01 2.352941e-01 2.197579e-01 2.197579e-01 0
8446, 1.142857e+00 1.142857e+00 1.000000e+00 8.020596e-01 6.153846e-01
8450, 1.098789e+00 9.872926e-01 0 0 0
8455, 9.230769e-01 9.230769e-01 0 0 0
8456, 1.437723e+00 1.317073e+00 1.170732e+00 1.166667e+00 1.125000e+00
8458, 1.178785e+00 1.178785e+00 1.064640e+00 9.657969e-01 9.657969e-01
8461, 1.191171e-01 0 0 0 0
8463, 9.642857e-01 9.642857e-01 8.885634e-01 8.885634e-01 0
8469, 1.111111e+00 1.111111e+00 9.657969e-01 9.657969e-01 8.858046e-01
8471, 3.351328e+00 3.351328e+00 2.970497e+00 2.909706e+00 2.887799e+00
8475, 9.230769e-01 0 0 0 0
8476, 0 0 0 0 0
8481, 1.098789e+00 1 1 1 1
8485, 8.750000e-01 7.691525e-01 2.197579e-01 2.197579e-01 2.036832e-01
8487, 1.463415e+00 1.463415e+00 1.191171e+00 1.098789e+00 1.091112e+00
8488, 1.317073e+00 1.203089e+00 1.125000e+00 1.098789e+00 1.098789e+00
8496, 1.317073e+00 1.125000e+00 9.889104e-01 9.889104e-01 9.529369e-01
8499, 1.463415e+00 1.336766e+00 1.250000e+00 1.176471e+00 1.098789e+00
8506, 1.098789e+00 1.025641e+00 0 0 0
8512, 1.651407e+00 1.628845e+00 1.513841e+00 1.506028e+00 1.500000e+00
8513, 8.885634e-01 7.691525e-01 4.102564e-01 4.102564e-01 4.102564e-01
8516, 9.889104e-01 0 0 0 0
8517, 1.500000e+00 1.463415e+00 1.463415e+00 9.820004e-01 0
8519, 1.317073e+00 1.098789e+00 1.025641e+00 7.147026e-01 6.153846e-01
8523, 1.274448e+00 1.043478e+00 9.872926e-01 8.858046e-01 8.858046e-01
8528, 4.102564e-01 0 0 0 0
8530, 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
8534, 1.416247e+00 1.381961e+00 1.381961e+00 1.317073e+00 1.317073e+00
8538, 2.560389e+00 2.540934e+00 2.452461e+00 1.957424e+00 1.866893e+00
8541, 9.389706e-01 9.389706e-01 8.280535e-01 8.280535e-01 8.280535e-01
8543, 1.463415e+00 1.098789e+00 1.098789e+00 1.025641e+00 1.025641e+00
8545, 1.476341e+00 1.476341e+00 1.476341e+00 1.238993e+00 1.238993e+00
8548, 1.098789e+00 7.179487e-01 5.000000e-01 5.000000e-01 0
8549, 9.230769e-01 0 0 0 0
8552, 5.955855e-01 5.357143e-01 5.357143e-01 5.357143e-01 4.936463e-01
8557, 1.091112e+00 1.025641e+00 6.911048e-01 0 0
8559, 1.091112e+00 0 0 0 0
8562, 7.500000e-01 7.147026e-01 6.592736e-01 6.592736e-01 6.153846e-01
8564, 2.034696e+00 1.543871e+00 1.543871e+00 1.484348e+00 1.428571e+00
8569, 9.411765e-01 0 0 0 0
8573, 7.860140e-01 7.860140e-01 7.860140e-01 7.860140e-01 7.433961e-01
8578, 0 0 0 0 0
8580, 7.500000e-01 7.500000e-01 7.500000e-01 6.153846e-01 6.153846e-01
8582, 1.058824e+00 1.058824e+00 9.889104e-01 9.230769e-01 9.230769e-01
8586, 4.705882e-01 4.705882e-01 4.705882e-01 4.705882e-01 3.949171e-01
8589, 7.179487e-01 6.666667e-01 5.347064e-01 4.102564e-01 4.102564e-01
8591, 2.170213e+00 2.170213e+00 2.170213e+00 2.170213e+00 1.888889e+00
8594, 1.250000e+00 1.176471e+00 1.176471e+00 1.098789e+00 1.091112e+00
8595, 1.500000e+00 1.317073e+00 1.125000e+00 1.125000e+00 1.125000e+00
8600, 1.105569e+00 9.529369e-01 8.205128e-01 7.637781e-01 7.637781e-01
8601, 1.445906e-01 1.341387e-01 1.341387e-01 1.341387e-01 1.341387e-01
8611, 9.389706e-01 8.280535e-01 8.280535e-01 7.500000e-01 7.500000e-01
8613, 9.889104e-01 9.889104e-01 9.230769e-01 8.235294e-01 7.691525e-01
8614, 1.147004e+00 0 0 0 0
8618, 1.012134e+00 8.921139e-01 8.921139e-01 7.500000e-01 0
8619, 3.214286e-01 0 0 0 0
8620, 1.428571e+00 1.336766e+00 1.336766e+00 1.182934e+00 1.176471e+00
8621, 1.000000e+00 6.110495e-01 0 0 0
8622, 1.666667e+00 1.666667e+00 1.666667e+00 1.666667e+00 1.666667e+00
8628, 1.064640e+00 9.642857e-01 9.642857e-01 9.230769e-01 9.230769e-01
8630, 9.872926e-01 8.205128e-01 8.205128e-01 0 0
8634, 9.900083e-01 8.341699e-01 8.338198e-01 8.235294e-01 8.205128e-01
8636, 1.147004e+00 9.889104e-01 7.179487e-01 7.179487e-01 0
8638, 1.463415e+00 1.463415e+00 1.349433e+00 1.250000e+00 1.250000e+00
8639, 1.213929e+00 1.103448e+00 8.790314e-01 7.898341e-01 7.500000e-01
8645, 1.317073e+00 1.125000e+00 9.889104e-01 9.889104e-01 5.493947e-01
8646, 6.153846e-01 6.153846e-01 0 0 0
8648, 9.165743e-01 0 0 0 0
8651, 2.616130e+00 1.666667e+00 1.176471e+00 1.176471e+00 1.176471e+00
8653, 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.642857e-01
8655, 0 0 0 0 0
8666, 1.072054e+00 8.692172e-01 4.390244e-01 3.750000e-01 3.750000e-01
8667, 1.147004e+00 0 0 0 0
8671, 1.406114e+00 1.317073e+00 1.317073e+00 1.317073e+00 1.203089e+00
8674, 8.020596e-01 7.646690e-01 6.546669e-01 6.211017e-01 5.923756e-01
8677, 2.233834e+00 2.148613e+00 2.148613e+00 2.117227e+00 1.966382e+00
8682, 0 0 0 0 0
8684, 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
8687, 9.411765e-01 9.411765e-01 9.411765e-01 9.411765e-01 9.411765e-01
8696, 1.250000e+00 1.250000e+00 1.166667e+00 1.166667e+00 1.166667e+00
8697, 1.176471e+00 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00
8702, 1.203089e+00 8.790314e-01 8.672954e-01 8.275862e-01 8.205128e-01
8707, 8.780488e-01 8.750000e-01 7.691525e-01 7.691525e-01 7.179487e-01
8709, 4.102564e-01 4.102564e-01 4.102564e-01 0 0
8711, 8.790314e-01 7.898341e-01 6.760579e-01 5.614385e-01 5.493947e-01
8712, 0 0 0 0 0
8720, 1.080710e+00 9.872926e-01 8.235294e-01 7.691525e-01 7.691525e-01
8724, 0 0 0 0 0
8732, 1.428571e+00 1.176471e+00 1.098789e+00 1.073109e+00 1.073109e+00
8733, 1.025641e+00 0 0 0 0
8737, 9.889104e-01 9.230769e-01 4.364446e-01 9.872926e-02 0
8738, 1.304348e+00 1.178785e+00 1.178785e+00 1.111111e+00 1.000000e+00
8742, 9.357362e-01 7.691525e-01 7.500000e-01 7.179487e-01 7.179487e-01
8743, 1.182934e+00 1.182934e+00 1.182934e+00 1.098789e+00 1.091112e+00
8748, 8.790314e-01 8.205128e-01 0 0 0
8753, 0 0 0 0 0
8754, 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00 9.820004e-01
8756, 1.191171e+00 1.176471e+00 1.098789e+00 1.098789e+00 1.025641e+00
8760, 0 0 0 0 0
8766, 7.646690e-01 5.923756e-01 0 0 0
8769, 9.872926e-01 8.790314e-01 8.205128e-01 8.205128e-01 8.205128e-01
8771, 7.179487e-01 7.128911e-01 6.069646e-01 3.949171e-01 0
8784, 1.317073e+00 1.166667e+00 1.166667e+00 1.166667e+00 9.820004e-01
8786, 1.098789e+00 8.205128e-01 8.205128e-01 8.205128e-01 8.205128e-01
8787, 5.493947e-01 0 0 0 0
8792, 1.125000e+00 1.105569e+00 1.043478e+00 1.043478e+00 9.889104e-01
8794, 7.058824e-01 5.923756e-01 1.025641e-01 0 0
8805, 1.476341e+00 1.304348e+00 1.304348e+00 1.304348e+00 1.304348e+00
8806, 1.072054e+00 2.391304e-01 2.222222e-01 2.222222e-01 0
8809, 1.098789e-01 9.657969e-02 0 0 0
8812, 1.379310e+00 1.071429e+00 1.071429e+00 0 0
8817, 0 0 0 0 0
8819, 1.132998e+00 1.105569e+00 1.105569e+00 8.790314e-01 8.205128e-01
8822, 0 0 0 0 0
8830, 8.790314e-01 8.205128e-01 0 0 0
8836, 8.571429e-01 0 0 0 0
8840, 1.428571e+00 1.428571e+00 1.176471e+00 1.176471e+00 1
8850, 1.666667e+00 1.395349e+00 0 0 0
8851, 0 0 0 0 0
8859, 8.205128e-01 8.205128e-01 7.898341e-01 0 0
8861, 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
8862, 1.203089e+00 1.147004e+00 1.098789e+00 9.820004e-01 9.642857e-01
8869, 1.025641e+00 1.025641e+00 0 0 0
8870, 0 0 0 0 0
8873, 1.500000e+00 1.500000e+00 1.263384e+00 1.263384e+00 1.263384e+00
8875, 1.125000e+00 9.430276e-01 9.230769e-01 9.230769e-01 8.790314e-01
8888, 1.098789e+00 1.098789e+00 0 0 0
8889, 1.058824e+00 9.889104e-01 6.153846e-01 5.794782e-01 5.493947e-01
8891, 1.463415e+00 1.336766e+00 1.301315e+00 1.181073e+00 1.091112e+00
8895, 1.666667e+00 1.562349e+00 1.379310e+00 1.071429e+00 1.071429e+00
8896, 1.336766e+00 1.098789e+00 1.098789e+00 1.035169e+00 9.872926e-01
8897, 1.333333e+00 1.333333e+00 1.170732e+00 1.072054e+00 9.889104e-01
8898, 1.249879e+00 8.790314e-01 0 0 0
8907, 1.333333e+00 1.000000e+00 1.000000e+00 8.885634e-01 8.780488e-01
8916, 1.069413e+00 1.000000e+00 9.430276e-01 8.205128e-01 8.205128e-01
8917, 8.885634e-01 7.646690e-01 7.317073e-01 7.058824e-01 7.058824e-01
8919, 1.071429e+00 0 0 0 0
8926, 1.145012e+00 1.133769e+00 1.098789e+00 1.098789e+00 1.018416e+00
8927, 0 0 0 0 0
8929, 9.230769e-01 0 0 0 0
8934, 1.091112e-01 0 0 0 0
8936, 8.921139e-01 8.338198e-01 7.500000e-01 7.179487e-01 7.179487e-01
8937, 1.463415e-01 0 0 0 0
8938, 8.780488e-01 7.179487e-01 7.179487e-01 7.179487e-01 6.546669e-01
8940, 0 0 0 0 0
8943, 9.230769e-01 0 0 0 0
8944, 0 0 0 0 0
8948, 1.098789e+00 0 0 0 0
8951, 1.666667e+00 1.428571e+00 1.428571e+00 1.336766e+00 9.872926e-01
8954, 9.872926e-01 8.750000e-01 7.691525e-01 7.179487e-01 0
8965, 3.076923e-01 3.076923e-01 3.076923e-01 3.076923e-01 0
8966, 7.179487e-01 6.428571e-01 6.153846e-01 0 0
8967, 1.098789e+00 0 0 0 0
8975, 7.179487e-01 7.179487e-01 0 0 0
8992, 8.885634e-01 0 0 0 0
8993, 0 0 0 0 0
8995, 1.191171e+00 1.098789e+00 1.072054e+00 1.025641e+00 9.411765e-01
8998, 0 0 0 0 0
8999, 1.666667e+00 1.666667e+00 4.102564e-01 1.666667e-01 1.341387e-01
9000, 7.691525e-01 7.179487e-01 7.058824e-01 5.923756e-01 5.923756e-01
9005, 1.071429e+00 1.071429e+00 8.280535e-01 0 0
9006, 1.098789e+00 1.025641e+00 9.889104e-01 9.230769e-01 9.230769e-01
9010, 0 0 0 0 0
9013, 8.858046e-01 8.235294e-01 7.097602e-01 6.592736e-01 6.211017e-01
9014, 1.666667e+00 1.463415e+00 1.428571e+00 1.250000e+00 1.098789e+00
9021, 0 0 0 0 0
9027, 0 0 0 0 0
9029, 1.176471e+00 1.176471e+00 9.872926e-01 0 0
9041, 1.241379e+00 1.142857e+00 9.642857e-01 9.642857e-01 9.411765e-01
9045, 7.433961e-01 0 0 0 0
9048, 9.872926e-01 0 0 0 0
9053, 7.179487e-01 0 0 0 0
9054, 7.898341e-01 0 0 0 0
9057, 1.395349e+00 1.147004e+00 1.069413e+00 1.025641e+00 1.025641e+00
9058, 1.931594e-01 1.931594e-01 1.931594e-01 1.931594e-01 1.931594e-01
9063, 1.058824e+00 1.058824e+00 1.058824e+00 8.692172e-01 0
9066, 7.691525e-01 7.179487e-01 7.179487e-01 7.179487e-01 7.179487e-01
9067, 8.790314e-01 8.205128e-01 8.205128e-01 8.205128e-01 0
9069, 1.428571e+00 1.428571e+00 0 0 0
9078, 1.969458e+00 1.852786e+00 1.767442e+00 1.699835e+00 1.666667e+00
9087, 8.205128e-01 8.205128e-01 7.879829e-01 7.879829e-01 7.058824e-01
9090, 1.764706e+00 1.698589e+00 1.690915e+00 1.487435e+00 1.479661e+00
9094, 0 0 0 0 0
9095, 1.025641e+00 1.025641e+00 1.025641e+00 9.130435e-01 8.750000e-01
9100, 1.317073e+00 1.125000e+00 9.230769e-01 0 0
9102, 1.403760e+00 1.403760e+00 1.403760e+00 1.238993e+00 1.238993e+00
