userId,testValues
6146, 10 10 10 10 10
6148, 10 10 10 10 10
6155, 10 10 10 10 10
6156, 10 10 10 10 10
6165, 1.000000e+01 10 10 10 10
6167, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
6173, 7 6 6 5 5
6183, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
6186, 9 9 9 9 9
6187, 9 9 9 9 9
6188, 7 7 7 7 7
6191, 10 10 10 10 10
6193, 9 9 9 9 9
6194, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6196, 10 10 10 10 10
6197, 10 10 9.500000e+00 9.500000e+00 9.500000e+00
6199, 10 10 10 10 10
6202, 8 8 8 8 8
6212, 8 8 8 8 8
6224, 2 2 2 2 2
6228, 7.000000e+00 7 7 7 7
6229, 8 8 8 8 8
6230, 10 10 10 10 10
6233, 10 10 10 10 10
6234, 9 9 9 9 9
6241, 1 1 1 1 1
6247, 9 9 9 9 8
6249, 10 10 10 10 10
6253, 10 10 10 10 10
6256, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6257, 10 10 10 10 10
6264, 8 8 8 8 8
6270, 10 10 10 10 10
6273, 9 9 9 9 9
6274, 8 8 8 8 8
6277, 10 10 10 10 10
6281, 10 10 10 10 10
6284, 10 10 10 10 10
6286, 10 10 10 10 10
6287, 6 5 5 5 5
6288, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6289, 9 9 9 9 9
6292, 2 2 2 2 2
6296, 8 8 8 8 8
6302, 8 8 8 8 8
6306, 10 10 10 10 10
6308, 9 8 8 8 8
6314, 10 10 10 10 10
6316, 10 10 10 10 10
6319, 9 9 9 9 9
6325, 10 10 10 10 10
6326, 5 5 5 5 5
6329, 5 5 5 5 5
6331, 9 9 9 9 9
6334, 9 9 9 8 8
6341, 10 10 10 10 10
6342, 10 10 10 10 10
6354, 10 10 10 10 10
6355, 10 10 10 10 10
6357, 10 10 10 10 10
6358, 7 6 6 6 6
6361, 4 4 4 4 4
6364, 10 10 10 10 10
6365, 8 8 8 8 8
6367, 8 8 8 8 8
6370, 4 4 4 4 4
6372, 10 10 10 10 10
6374, 10 10 10 10 10
6377, 9 9 9 9 9
6378, 10 10 10 10 10
6384, 10 10 10 10 10
6385, 9 9 9 9 9
6386, 7.000000e+00 7 7 7 7
6393, 7 7 7 7 7
6395, 10 10 10 10 10
6397, 8 8 8 8 8
6398, 9 9 9 9 9
6405, 10 10 10 10 10
6406, 9 9 9 9 9
6412, 8 8 8 8 8
6422, 10 10 10 10 10
6423, 9 9 9 9 9
6427, 9 9 9 9 9
6429, 7.000000e+00 7.000000e+00 7 7 7
6431, 6 6 6 6 6
6437, 10 10 10 10 10
6441, 10 10 10 10 10
6446, 8 8 8 8 8
6455, 10 10 10 10 10
6457, 10 10 10 10 10
6461, 9 9 9 9 9
6462, 6 6 6 6 6
6477, 10 10 10 10 10
6484, 10 10 10 10 10
6493, 10 10 10 10 10
6495, 10 10 10 10 10
6496, 6 6 6 6 6
6497, 10 10 10 10 10
6498, 10 10 10 10 10
6501, 10 10 10 10 10
6502, 1 1 1 1 1
6503, 5 5 5 5 5
6504, 1 1 1 1 1
6505, 8 8 8 8 8
6509, 10 10 10 9.055728e+00 9.055728e+00
6520, 10 10 10 10 10
6522, 3 3 3 3 3
6524, 8 8 8 8 8
6527, 8 8 8 8 8
6536, 8 8 8 8 8
6538, 9 9 9 9 9
6546, 10 10 10 10 10
6548, 3 3 3 3 3
6553, 10 10 10 10 10
6555, 1 1 1 1 1
6559, 7 7 7 7 7
6562, 10 10 10 10 10
6567, 9 9 9 9 9
6573, 10 10 10 10 10
6576, 8 8 8 8 8
6579, 10 10 10 10 10
6585, 10 10 10 10 10
6586, 9 9 9 9 9
6588, 10 10 10 10 10
6589, 7 7 7 7 7
6590, 8 8 8 8 8
6591, 7.000000e+00 7 7 7 7
6593, 9 9 9 9 9
6596, 10 10 10 10 10
6598, 10 10 10 10 10
6603, 8 8 8 8 8
6605, 10 10 10 10 10
6607, 9 9 9 9 9
6608, 9 9 9 9 9
6615, 9 9 9 9 9
6618, 3 3 3 3 3
6628, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6629, 6 6 6 6 6
6630, 10 10 10 10 10
6632, 1 1 1 1 1
6636, 9 9 9 9 9
6637, 9 9 9 9 9
6642, 10 10 10 10 10
6644, 8 8 8 8 8
6645, 5 5 5 5 5
6653, 3 3 3 3 3
6654, 10 10 10 10 10
6657, 1.000000e+01 1.000000e+01 10 10 10
6666, 10 10 10 10 10
6671, 8 8 8 8 8
6674, 10 10 10 10 10
6676, 1 1 1 1 1
6678, 8 8 8 8 8
6684, 8 8 8 8 8
6687, 10 10 10 10 10
6688, 1 1 1 1 1
6698, 10 10 10 10 10
6699, 9 9 9 9 9
6700, 9 9 9 9 9
6701, 9 9 9 9 9
6703, 1.000000e+01 10 10 10 10
6707, 8 8 8 8 8
6708, 9 9 9 9 9
6710, 1 1 1 1 1
6716, 10 10 10 10 10
6717, 8.500000e+00 7.615277e+00 7.615277e+00 7.615277e+00 7.615277e+00
6728, 8 8 8 8 8
6732, 10 10 10 10 10
6735, 8 8 8 8 8
6738, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
6739, 10 10 10 10 10
6742, 6 6 6 6 6
6751, 6 6 6 6 6
6763, 9 9 9 9 9
6777, 8 8 8 8 8
6784, 8 8 8 8 8
6795, 9 9 9 9 9
6797, 10 10 10 10 10
6798, 10 10 10 10 10
6799, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6802, 9.055728e+00 9.055728e+00 9.055728e+00 9.055728e+00 9.055728e+00
6804, 9 9 9 9 9
6807, 7.000000e+00 7.000000e+00 7 7 7
6808, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
6817, 10 10 10 10 10
6818, 10 10 10 10 10
6819, 10 10 10 10 10
6826, 10 10 10 10 10
6827, 10 10 10 10 10
6828, 8 8 8 8 8
6832, 9 9 9 9 9
6833, 10 10 10 10 10
6834, 1 1 1 1 1
6836, 7 7 7 7 7
6844, 10 10 10 10 10
6846, 10 10 10 10 10
6851, 1.000000e+01 1.000000e+01 10 10 10
6854, 9 9 9 9 9
6858, 10 10 10 10 10
6860, 1.000000e+01 10 10 10 10
6866, 10 10 10 10 10
6867, 10 8.500000e+00 7.444050e+00 7.272636e+00 7.272636e+00
6869, 9 9 9 9 9
6870, 6 6 6 6 6
6874, 10 10 10 10 10
6879, 9 9 9 9 9
6882, 8 8 8 8 8
6887, 9 9 9 9 9
6889, 3 3 3 3 3
6890, 2 2 2 2 2
6893, 10 10 10 10 10
6897, 10 10 10 10 10
6907, 8 8 8 8 8
6910, 10 10 10 10 10
6914, 10 10 10 10 10
6922, 10 10 10 10 10
6932, 10 10 10 10 10
6937, 10 10 10 10 10
6939, 9 9 9 9 9
6941, 10 10 10 10 10
6950, 1 1 1 1 1
6951, 10 10 10 10 10
6952, 10 10 10 10 10
6958, 7 7 6 6 6
6961, 10 10 10 10 10
6963, 10 10 10 10 10
6966, 8 8 8 8 8
6969, 10 10 10 10 10
6972, 10 10 10 10 10
6982, 10 10 10 10 10
6985, 8 8 8 8 8
6986, 10 10 10 10 10
6987, 10 10 10 10 10
6988, 9 9 9 9 9
6992, 10 10 10 10 10
6999, 10 10 10 10 10
7003, 10 10 10 10 10
7004, 9 9 9 9 9
7005, 10 10 10 10 10
7006, 10 10 10 10 10
7008, 8 8 8 8 8
7010, 9 9 9 9 9
7012, 8 8 8 8 8
7014, 10 10 10 10 10
7015, 8 8 8 8 8
7018, 9 9 9 9 9
7022, 9 9 9 9 9
7026, 8 8 8 8 8
7030, 1 1 1 1 1
7031, 1.000000e+01 1.000000e+01 1.000000e+01 10 10
7036, 10 10 10 10 10
7043, 10 10 10 10 10
7049, 5 5 5 5 5
7050, 8 8 8 8 8
7053, 9 9 9 9 9
7057, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
7060, 7.000000e+00 7 7 7 7
7063, 10 10 10 10 10
7069, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
7074, 9 9 9 9 9
7078, 10 10 10 10 10
7085, 5 5 5 5 5
7090, 1.000000e+01 10 10 10 10
7091, 9 9 9 9 9
7093, 8 8 8 8 8
7095, 8 8 8 8 8
7096, 8 8 8 8 8
7098, 9 9 9 9 9
7099, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7100, 10 10 10 10 10
7103, 8 8 8 8 8
7106, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7114, 10 10 10 10 10
7124, 10 10 10 10 10
7125, 6 6 6 6 6
7128, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7132, 10 10 10 10 10
7139, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7143, 7.000000e+00 7 7 7 7
7145, 10 10 10 10 10
7146, 10 10 10 10 10
7147, 9 9 9 9 9
7152, 5 5 5 5 5
7153, 3 3 3 3 3
7154, 10 10 10 10 10
7157, 10 10 10 10 10
7160, 10 10 10 10 10
7161, 10 10 10 10 10
7163, 7 7 7 7 7
7166, 9 9 9 9 9
7170, 1.000000e+01 10 10 10 10
7171, 10 10 10 10 10
7172, 9 9 9 9 9
7173, 9 9 9 9 9
7174, 6.000000e+00 6 6 6 6
7176, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7179, 8 8 8 8 8
7180, 8 8 8 8 8
7182, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7187, 9 9 9 9 9
7197, 10 10 10 10 10
7202, 10 10 10 10 10
7203, 3 3 3 3 3
7204, 8 8 8 8 8
7230, 9 9 9 9 9
7236, 10 10 10 10 10
7242, 1.000000e+01 10 10 10 10
7246, 9 9 9 9 9
7253, 10 10 10 10 10
7258, 8 8 8 8 8
7259, 6 6 6 6 6
7260, 10 10 10 10 10
7261, 8 8 8 8 8
7263, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7267, 8 8 8 8 8
7274, 8 8 8 8 8
7282, 9 9 9 9 9
7285, 10 10 10 10 10
7286, 9 9 9 9 9
7293, 7.000000e+00 7.000000e+00 7.000000e+00 7 7
7297, 6.774852e+00 6.774852e+00 6.774852e+00 6.774852e+00 6.774852e+00
7298, 6 6 6 6 6
7302, 9 9 9 9 9
7308, 10 10 10 10 10
7311, 8 8 8 8 8
7318, 6 6 6 6 6
7321, 10 10 10 10 10
7327, 1.000000e+01 10 10 10 10
7328, 10 10 10 10 10
7330, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7331, 10 10 10 10 10
7332, 10 10 10 10 10
7350, 9 9 9 9 9
7352, 9 9 9 9 9
7356, 10 10 10 10 10
7358, 7 7 7 6 6
7359, 10 10 10 10 10
7360, 10 10 10 10 10
7361, 10 10 10 10 10
7362, 9 9 9 9 9
7363, 4 4 4 4 4
7366, 9 9 9 9 9
7370, 10 10 10 10 10
7377, 10 10 10 10 10
7381, 8 8 8 8 8
7384, 10 10 10 10 10
7385, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
7389, 8 8 8 8 8
7391, 10 10 10 10 10
7392, 8 8 8 8 8
7393, 10 10 10 10 10
7396, 9 9 9 9 9
7404, 10 10 10 10 10
7405, 10 10 10 10 10
7412, 10 10 10 10 10
7420, 9 9 9 9 9
7421, 8 8 8 8 8
7422, 9 9 9 9 9
7426, 10 10 10 10 10
7433, 10 10 10 10 10
7435, 9 9 9 9 9
7439, 8 8 8 8 8
7444, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7445, 10 10 10 9.500000e+00 9.500000e+00
7450, 10 10 10 10 10
7452, 6 6 6 6 6
7454, 8 8 8 8 8
7455, 8 8 8 8 8
7461, 10 10 8.500000e+00 8.500000e+00 8.500000e+00
7472, 9 9 9 9 9
7475, 9 9 9 9 9
7479, 10 10 10 10 10
7480, 1 1 1 1 1
7490, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7501, 4 4 4 4 4
7512, 9 9 9 9 9
7513, 10 10 10 10 10
7514, 8 8 8 8 8
7517, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7522, 9 9 9 9 9
7523, 8 8 8 8 8
7525, 8 8 8 8 8
7531, 10 10 10 10 10
7534, 10 10 10 10 10
7544, 8 8 8 8 8
7545, 10 10 10 10 10
7546, 8 8 8 8 8
7547, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7552, 10 10 10 10 10
7556, 7 7 7 7 7
7558, 10 10 10 10 10
7561, 10 10 10 10 10
7566, 10 10 10 10 10
7567, 10 10 10 10 10
7571, 1.000000e+01 10 10 10 10
7572, 4 4 4 4 4
7574, 10 10 10 10 10
7576, 7 7 7 7 7
7578, 1.000000e+01 10 10 10 10
7580, 10 10 10 10 10
7581, 1.000000e+01 1.000000e+01 10 10 10
7584, 10 10 9 9 9
7585, 8 8 8 8 8
7586, 10 10 10 10 10
7587, 10 10 10 10 10
7588, 10 10 10 10 10
7592, 9 9 8 8 8
7593, 9 9 9 9 9
7595, 10 10 10 10 10
7604, 3 3 3 3 3
7606, 10 10 10 10 10
7618, 10 10 10 10 10
7625, 10 10 10 10 1.000000e+01
7630, 10 10 10 10 10
7639, 10 10 10 10 10
7643, 8 8 8 8 8
7644, 8 8 8 7.000000e+00 7.000000e+00
7648, 8 8 8 8 8
7654, 10 10 10 10 10
7655, 9 9 9 9 9
7659, 7 7 7 7 7
7661, 10 10 10 10 10
7665, 10 10 10 10 10
7667, 1.000000e+01 10 10 10 10
7672, 10 10 10 10 10
7674, 10 10 8.961481e+00 8.961481e+00 8.961481e+00
7676, 9 9 9 9 9
7695, 10 10 10 10 10
7697, 4 4 4 4 4
7698, 7 7 7 7 7
7700, 7 7 7 7 7
7711, 9 9 9 9 9
7712, 10 10 10 10 10
7715, 9 9 9 9 9
7718, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
7721, 10 10 10 10 10
7722, 10 10 10 10 10
7730, 9 9 9 9 9
7740, 10 10 10 10 10
7742, 6 6 6 6 6
7745, 4 4 4 4 4
7747, 10 10 9.000000e+00 9.000000e+00 9.000000e+00
7748, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
7749, 1 1 1 1 1
7756, 10 10 10 10 10
7757, 10 10 10 10 10
7759, 10 10 10 10 10
7760, 6.000000e+00 6 6 6 6
7764, 7.000000e+00 7 7 7 7
7767, 10 10 10 10 10
7773, 10 10 10 10 10
7776, 10 10 10 10 10
7781, 10 10 10 10 10
7782, 10 10 10 10 10
7790, 10 10 10 10 10
7791, 10 10 10 10 10
7793, 10 10 10 10 10
7794, 9 9 9 9 9
7796, 10 10 10 10 10
7798, 10 10 10 10 10
7799, 3 3 3 3 3
7801, 7 7 7 7 7
7802, 10 10 10 10 10
7804, 10 10 10 10 10
7807, 10 10 10 10 10
7808, 9 9 9 9 9
7809, 10 10 10 10 10
7810, 9 9 9 9 9
7815, 10 10 10 10 10
7816, 6 6 6 6 6
7817, 8 8 8 8 8
7818, 8 8 8 8 8
7822, 10 10 10 10 10
7830, 10 10 10 10 10
7834, 8 8 8 8 8
7836, 6 6 6 6 6
7837, 8 8 8 8 8
7839, 9 9 9 9 9
7850, 7 7 7 7 7
7853, 10 10 10 10 10
7854, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7857, 8 8 8 8 8
7861, 10 10 10 10 10
7863, 10 10 10 10 10
7869, 8 8 8 8 8
7874, 10 10 10 10 10
7878, 10 10 10 10 10
7879, 10 10 10 10 10
7881, 9 9 9 9 9
7883, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
7884, 1 1 1 1 1
7885, 8 8 8 8 8
7886, 10 10 10 10 10
7903, 10 10 10 10 10
7905, 10 10 10 10 10
7906, 10 10 10 10 10
7907, 10 10 10 10 10
7909, 9 9 9 9 9
7910, 10 10 10 10 10
7911, 10 10 10 10 10
7913, 1.000000e+01 1.000000e+01 10 10 10
7915, 10 10 10 10 10
7919, 1.000000e+01 10 10 10 10
7935, 9 9 9 9 9
7936, 10 10 10 10 10
7947, 1.000000e+01 10 10 10 10
7951, 10 10 10 10 10
7954, 10 10 10 10 10
7958, 10 10 10 10 10
7965, 9 9 9 9 9
7974, 5 5 5 5 5
7976, 10 10 10 10 10
7979, 10 10 10 10 10
7981, 1.000000e+01 1.000000e+01 10 10 10
7983, 8 8 8 8 8
7987, 10 10 10 10 10
7990, 8 8 8 8 8
7998, 8 8 8 8 8
8001, 10 10 10 10 10
8002, 8 8 8 8 8
8006, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8009, 9 9 9 9 9
8014, 9 9 9 9 9
8017, 10 10 10 10 10
8019, 10 10 10 10 10
8020, 1 1 1 1 1
8021, 10 10 10 10 10
8023, 9 9 9 9 9
8029, 9 9 9 9 9
8032, 10 10 10 10 10
8037, 10 10 10 10 10
8040, 8 8 8 8 8
8042, 10 10 10 10 10
8050, 7.000000e+00 7.000000e+00 7 7 7
8051, 7.000000e+00 7 7 7 7
8052, 1.000000e+01 1.000000e+01 10 10 10
8055, 4 4 4 4 4
8056, 7.000000e+00 7 7 7 7
8061, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8070, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
8071, 1.000000e+01 1.000000e+01 10 10 10
8074, 8 8 6 6 6
8075, 9 9 9 9 9
8076, 10 10 10 10 10
8082, 10 10 10 10 10
8083, 9 9 9 9 9
8085, 10 10 10 10 10
8086, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8087, 10 10 10 10 10
8088, 8 8 8 8 8
8090, 10 10 10 10 10
8094, 10 10 10 10 10
8097, 5 5 5 5 5
8104, 9 9 9 9 9
8109, 10 10 10 10 10
8110, 10 10 10 10 10
8122, 7.000000e+00 7 7 7 7
8124, 10 10 10 10 10
8127, 9 9 9 9 9
8128, 10 10 10 10 10
8129, 7 7 7 7 7
8130, 10 10 10 10 10
8132, 9 9 9 9 9
8138, 10 10 10 10 10
8139, 10 10 10 10 10
8140, 9 9 9 9 9
8141, 10 10 10 10 10
8144, 10 10 10 10 10
8149, 9 9 9 9 9
8150, 6 6 6 6 6
8155, 9 9 9 9 9
8161, 8 8 8 8 8
8164, 2 2 2 2 2
8165, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
8174, 10 10 10 10 10
8177, 10 10 10 10 10
8179, 10 10 10 10 10
8180, 9 9 9 9 9
8182, 10 10 10 10 10
8186, 10 10 10 10 10
8187, 10 10 10 10 10
8190, 6 6 6 6 6
8194, 9 9 9 9 9
8195, 10 10 10 10 10
8198, 10 10 10 10 10
8205, 10 10 10 10 10
8206, 10 10 10 10 10
8224, 5 5 5 5 5
8225, 9 9 9 9 9
8228, 10 10 10 10 10
8233, 10 10 10 10 10
8237, 5 5 5 5 5
8238, 9 9 9 9 9
8254, 10 10 10 10 10
8258, 9 9 9 9 9
8259, 10 10 10 10 10
8262, 10 10 10 10 10
8266, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8268, 6 6 6 6 6
8272, 4 4 4 4 4
8275, 1 1 1 1 1
8280, 10 10 10 10 10
8286, 10 10 10 10 10
8287, 6 6 6 6 6
8292, 10 10 10 10 10
8296, 9 9 9 9 9
8301, 9 9 9 9 9
8304, 10 10 10 10 10
8305, 10 10 10 10 10
8311, 10 10 10 10 10
8312, 10 10 10 10 10
8313, 10 10 10 10 10
8314, 9 9 9 9 9
8316, 7 7 7 7 7
8329, 6 6 6 6 6
8331, 8 8 8 8 8
8334, 1 1 1 1 1
8338, 10 10 10 10 10
8341, 10 10 10 10 1.000000e+01
8347, 10 10 10 10 10
8348, 7 7 7 7 7
8349, 10 10 10 10 10
8363, 10 10 10 10 10
8367, 10 10 10 10 10
8368, 10 10 10 10 10
8370, 9 9 9 9 9
8374, 6 6 6 6 6
8376, 8 8 8 8 8
8377, 10 10 10 10 10
8380, 8 8 8 8 8
8385, 10 10 10 10 10
8392, 10 10 10 10 10
8393, 8 8 8 8 8
8394, 10 10 10 10 10
8396, 8 8 8 8 8
8403, 9 9 9 9 9
8406, 10 10 10 10 10
8417, 10 9 9 9 9
8419, 10 10 10 10 10
8424, 10 10 10 10 10
8426, 10 10 10 10 10
8434, 10 10 10 10 10
8435, 10 10 10 10 10
8444, 6 6 6 6 6
8446, 8 8 8 8 8
8450, 10 10 10 10 10
8455, 9 9 9 9 9
8456, 10 10 10 10 10
8458, 10 10 10 10 10
8461, 1 1 1 1 1
8463, 10 10 10 10 10
8469, 10 10 10 10 10
8471, 10 10 10 10 10
8475, 9 9 9 9 9
8476, 8 8 8 8 8
8481, 10 10 10 10 10
8485, 9 9 9 9 9
8487, 10 10 10 10 10
8488, 10 10 10 10 10
8496, 9 9 9 9 9
8499, 10 10 10 10 10
8506, 10 10 10 10 10
8512, 10 9 9 9 9
8513, 9 9 9 9 9
8516, 9 9 9 9 9
8517, 10 10 10 10 10
8519, 10 10 10 10 10
8523, 10 10 10 10 10
8528, 9 9 9 9 9
8530, 10 10 10 10 10
8534, 10 10 10 10 10
8538, 10 10 10 10 10
8541, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
8543, 10 10 10 10 10
8545, 10 10 10 10 10
8548, 10 10 10 10 10
8549, 9 9 9 9 9
8552, 5 5 5 5 5
8557, 10 10 10 10 10
8559, 10 10 10 10 10
8562, 8 8 8 8 8
8564, 1.000000e+01 10 10 10 10
8569, 9 9 9 9 9
8573, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8578, 10 10 10 10 10
8580, 6 6 6 6 6
8582, 10 10 10 10 10
8586, 4 4 4 4 4
8589, 7 7 7 7 7
8591, 8.500000e+00 8.500000e+00 8.500000e+00 8.500000e+00 8.500000e+00
8594, 10 10 10 10 10
8595, 10 10 10 10 10
8600, 9 9 9 9 9
8601, 1 1 1 1 1
8611, 7.000000e+00 7.000000e+00 7 7 7
8613, 9 9 9 9 9
8614, 9 9 9 9 9
8618, 7 7 7 7 7
8619, 3 3 3 3 3
8620, 1.000000e+01 10 10 10 10
8621, 9 9 9 9 9
8622, 10 10 10 10 10
8628, 9 9 9 9 9
8630, 10 10 10 10 10
8634, 9 9 9 9 9
8636, 9 9 9 9 9
8638, 10 10 10 10 10
8639, 10 10 10 10 10
8645, 9 9 9 9 9
8646, 6 6 6 6 6
8648, 10 10 10 10 10
8651, 1.000000e+01 1.000000e+01 10 10 10
8653, 10 10 10 10 10
8655, 9 9 9 9 9
8666, 9 9 9 9 9
8667, 9 9 9 9 9
8671, 9 9 9 9 9
8674, 6 6 6 6 6
8677, 1.000000e+01 1.000000e+01 1.000000e+01 10 10
8682, 8 8 8 8 8
8684, 6 6 6 6 6
8687, 9 9 9 9 9
8696, 10 10 10 10 10
8697, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
8702, 9 9 9 8 8
8707, 7.000000e+00 7.000000e+00 7 7 7
8709, 4 4 4 4 4
8711, 10 8.333333e+00 8.333333e+00 8.333333e+00 8.333333e+00
8712, 7 7 7 7 7
8720, 10 10 10 10 10
8724, 10 10 10 10 10
8732, 1.000000e+01 10 10 10 10
8733, 10 10 10 10 10
8737, 9 9 9 9 9
8738, 10 10 10 10 10
8742, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8743, 10 10 10 10 10
8748, 9 9 9 9 9
8753, 0 0 0 0 0
8754, 10 10 10 10 10
8756, 10 10 10 10 10
8760, 3 3 3 3 3
8766, 6 6 6 6 6
8769, 10 10 10 10 10
8771, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8784, 9 9 9 9 9
8786, 10 10 10 10 10
8787, 5 5 5 5 5
8792, 9 9 9 9 9
8794, 6 6 6 6 6
8805, 10 10 10 10 10
8806, 9 9 9 9 9
8809, 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00
8812, 10 10 10 10 10
8817, 4 4 4 4 4
8819, 8 8 8 8 8
8822, 3 3 3 3 3
8830, 8 8 8 8 8
8836, 8 8 8 8 8
8840, 1.000000e+01 1.000000e+01 10 10 10
8850, 9 9 9 9 9
8851, 10 10 10 10 10
8859, 8 8 8 8 8
8861, 10 10 10 10 10
8862, 10 10 10 10 10
8869, 10 10 10 10 10
8870, 10 10 10 10 10
8873, 9 9 9 9 9
8875, 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00 9.000000e+00
8888, 10 10 10 10 10
8889, 10 10 10 10 10
8891, 10 10 10 10 10
8895, 10 10 10 10 10
8896, 10 10 10 10 10
8897, 9 9 9 9 9
8898, 8 8 8 8 8
8907, 9 9 9 9 9
8916, 9 9 9 9 9
8917, 9 9 9 9 9
8919, 10 10 10 10 10
8926, 10 10 10 10 10
8927, 6 6 6 6 6
8929, 9 9 9 9 9
8934, 1 1 1 1 1
8936, 8 8 8 8 8
8937, 1 1 1 1 1
8938, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
8940, 9 9 9 9 9
8943, 9 9 9 9 9
8944, 10 10 10 10 10
8948, 10 10 10 10 10
8951, 1.000000e+01 1.000000e+01 10 10 10
8954, 10 10 10 10 10
8965, 3 3 3 3 3
8966, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7
8967, 10 10 10 10 10
8975, 8 8 8 8 8
8992, 10 10 10 10 10
8993, 8 8 8 8 8
8995, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
8998, 1 1 1 1 1
8999, 10 10 10 10 10
9000, 10 10 10 10 10
9005, 10 10 10 10 10
9006, 10 10 10 10 10
9010, 9 9 9 9 9
9013, 7.000000e+00 7.000000e+00 7 7 7
9014, 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01 1.000000e+01
9021, 5 5 5 5 5
9027, 10 10 10 10 10
9029, 10 10 10 10 10
9041, 9 9 9 9 9
9045, 8 8 8 8 8
9048, 10 10 10 10 10
9053, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
9054, 8 8 8 8 8
9057, 10 10 10 10 10
9058, 2 2 2 2 2
9063, 9 9 9 9 9
9066, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
9067, 8 8 8 8 8
9069, 1.000000e+01 1.000000e+01 10 10 10
9078, 1.000000e+01 10 10 10 10
9087, 8 8 8 8 8
9090, 10 10 9 9 9
9094, 10 10 10 10 10
9095, 10 10 10 10 10
9100, 9 9 9 9 9
9102, 10 10 10 10 10
9106, 9 9 9 9 9
9108, 1.000000e+01 10 10 10 10
9109, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
9111, 9 9 9 9 9
9121, 10 10 10 10 10
9125, 10 10 10 10 10
9138, 10 10 10 10 10
9139, 10 10 10 10 10
9147, 10 10 10 10 10
9155, 10 10 10 10 10
9156, 10 10 10 10 10
9158, 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00 7.000000e+00
9160, 10 10 10 10 10
9161, 9 9 9 9 9
9162, 3 3 3 3 3
